row_id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,category,novel_attack,attack_name,difficulty
22514,0,udp,other,SF,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,253,22,0.09,0.04,0.14,0.00,0.00,0.00,0.07,0.00,normal,0,normal,16
18955,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,1.00,1.00,0.00,0.00,0.03,0.08,0.00,255,6,0.02,0.08,0.00,0.00,1.00,1.00,0.00,0.00,dos,0,neptune,21
21280,0,udp,private,SF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,r2l,1,snmpguess,16
22177,0,tcp,http,SF,247,3331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,93,255,1.00,0.00,0.01,0.02,0.01,0.00,0.00,0.00,normal,0,normal,21
15483,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,1.00,1.00,0.00,0.00,0.05,0.09,0.00,255,7,0.03,0.09,0.00,0.00,1.00,1.00,0.00,0.00,dos,0,neptune,21
13887,803,tcp,http,RSTR,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,63,0.03,0.03,0.97,0.97,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.01,0.01,0.51,0.51,dos,1,apache2,14
11685,0,tcp,ftp_data,SF,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,100,5,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,r2l,0,ftp_write,1
14223,0,tcp,http,SF,207,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,255,1.00,0.00,0.08,0.01,0.00,0.00,0.00,0.00,normal,0,normal,21
14973,0,tcp,http,SF,326,4615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,216,242,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal,0,normal,21
10587,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,160,0.63,0.13,0.00,0.00,0.00,0.00,0.36,0.00,dos,1,mailbomb,11
3235,0,tcp,http,SF,339,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
13542,0,tcp,http,SF,211,769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,136,255,1.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,normal,0,normal,21
15,0,tcp,http,SF,350,3610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,71,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal,0,normal,21
885,0,tcp,http,SF,285,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
4983,0,tcp,http,SF,304,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,174,0.68,0.03,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
5747,0,tcp,http,SF,231,1262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
18615,0,tcp,http,SF,229,3028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,27,0.00,0.00,0.00,0.00,1.00,0.00,0.11,166,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal,0,normal,21
18830,0,tcp,http,SF,308,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,0,normal,21
22098,0,udp,private,SF,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,252,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,19
11973,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,3,0.17,1.00,0.83,0.00,0.01,0.08,0.00,255,3,0.01,0.08,0.00,0.00,0.14,1.00,0.86,0.00,dos,0,neptune,21
13568,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,15,0.00,0.00,1.00,1.00,0.11,0.07,0.00,255,15,0.06,0.05,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
3350,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,9,0.00,0.00,1.00,1.00,0.04,0.08,0.00,255,9,0.04,0.08,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
10792,0,tcp,http,SF,275,1223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,19,0.00,0.00,0.00,0.00,1.00,0.00,0.16,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,normal,0,normal,21
22269,0,tcp,http,SF,342,37413,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,230,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal,0,normal,21
20277,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,19,1.00,1.00,0.00,0.00,0.07,0.06,0.00,255,19,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,dos,0,neptune,21
21759,0,tcp,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,0.00,0.00,1.00,1.00,0.02,0.07,0.00,255,2,0.01,0.06,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
18668,0,tcp,http,SF,231,1848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,173,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,0,normal,21
3551,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,24,0.00,0.00,0.00,0.00,0.39,0.15,0.00,255,24,0.09,0.53,0.91,0.00,0.00,0.00,0.09,0.00,normal,0,normal,5
10685,0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,19,0.00,0.00,1.00,1.00,0.14,0.06,0.00,255,19,0.07,0.06,0.00,0.00,0.30,0.00,0.70,1.00,dos,0,neptune,19
5976,0,tcp,http,SF,227,1335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72,238,1.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,normal,0,normal,21
1032,0,tcp,http,SF,337,912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,28,0.00,0.00,0.00,0.00,1.00,0.00,0.07,48,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal,0,normal,21
12436,0,tcp,http,SF,286,1001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,27,0.00,0.00,0.00,0.00,1.00,0.00,0.11,52,243,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal,0,normal,21
21233,0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,17,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,17,0.07,0.07,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,19
15793,1,tcp,smtp,SF,1196,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,105,195,0.74,0.05,0.01,0.01,0.00,0.00,0.01,0.02,normal,0,normal,21
9318,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,5,0.02,0.05,0.00,0.00,1.00,1.00,0.00,0.00,dos,0,neptune,21
7138,0,tcp,http,SF,351,349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
10853,0,tcp,http,SF,232,3960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,18,0.00,0.00,0.00,0.00,1.00,0.00,0.11,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
20934,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,1,0.25,0.50,0.25,0.00,0.00,0.00,0.00,0.00,r2l,0,warezmaster,5
750,0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,18,0.00,0.00,1.00,1.00,0.14,0.05,0.00,255,18,0.07,0.05,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,18
3786,898,tcp,http,RSTR,57184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0.15,0.15,0.85,0.85,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.02,0.02,0.65,0.65,dos,1,apache2,18
2146,0,udp,private,SF,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,r2l,1,snmpguess,17
17687,2065,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,243,0.95,0.01,0.00,0.00,0.02,0.02,0.36,0.37,dos,1,apache2,14
16911,0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,255,1,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,probe,0,satan,17
22292,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,143,0.56,0.13,0.00,0.00,0.00,0.00,0.42,0.00,dos,1,mailbomb,11
18045,0,tcp,telnet,SF,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,207,0.81,0.02,0.00,0.00,0.00,0.00,0.02,0.03,r2l,0,guess_passwd,15
16975,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,245,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,probe,0,ipsweep,15
6005,0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,11,1.00,0.00,1.00,0.18,0.00,0.00,0.00,0.00,normal,0,normal,20
19226,0,tcp,smtp,SF,1347,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,255,145,0.57,0.03,0.00,0.00,0.00,0.00,0.02,0.03,normal,0,normal,20
17640,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1,0.08,0.00,0.92,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.07,0.00,0.93,1.00,probe,1,saint,19
22017,0,tcp,http,SF,224,12884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.50,0.50,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,18
5625,0,tcp,http,SF,359,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0.00,0.00,0.00,0.00,1.00,0.00,0.25,117,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal,0,normal,21
20645,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,14,0.00,0.00,1.00,1.00,0.12,0.07,0.00,255,14,0.05,0.06,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
9677,4,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,176,0.69,0.02,0.00,0.00,0.00,0.00,0.11,0.00,r2l,0,guess_passwd,15
19509,0,icmp,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,309,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,dos,0,smurf,18
8987,0,tcp,http,SF,223,11438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
13565,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0.00,0.00,0.00,0.00,0.01,0.76,0.00,255,1,0.00,0.51,0.98,0.00,0.00,0.00,0.02,0.00,probe,0,satan,14
8227,8093,tcp,telnet,S3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,38,0.15,0.75,0.00,0.00,0.05,0.34,0.74,0.00,dos,1,processtable,16
2062,0,tcp,http,SF,213,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
10398,0,tcp,http,SF,179,4922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,0.00,0.00,0.00,0.00,1.00,0.00,0.10,121,255,1.00,0.00,0.01,0.02,0.01,0.00,0.00,0.00,normal,0,normal,21
8705,0,tcp,http,SF,247,19728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,17,0.00,0.00,0.00,0.00,1.00,0.00,0.29,111,255,1.00,0.00,0.01,0.02,0.01,0.00,0.00,0.00,normal,0,normal,21
19291,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.00,0.00,0.05,0.06,dos,0,back,16
19093,0,tcp,http,SF,236,8117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,30,0.00,0.00,0.00,0.00,1.00,0.00,0.07,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
186,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0.00,0.00,1.00,1.00,0.01,0.06,0.00,255,1,0.00,0.06,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
1575,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,15,0.00,0.00,1.00,1.00,0.07,0.07,0.00,255,15,0.06,0.07,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
16154,0,tcp,http,SF,259,6559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41,255,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal,0,normal,21
11256,0,udp,private,SF,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,normal,0,normal,17
22,0,tcp,http,SF,196,1823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
18013,0,tcp,http,SF,304,16414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
3312,0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,10,0.00,0.00,1.00,1.00,0.05,0.06,0.00,255,10,0.04,0.07,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,20
19353,0,udp,other,SF,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,17,0.07,0.02,0.07,0.00,0.00,0.00,0.00,0.00,probe,1,saint,8
2553,0,tcp,http,SF,183,10332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14,255,1.00,0.00,0.07,0.05,0.00,0.00,0.00,0.00,normal,0,normal,21
8145,0,tcp,http,SF,296,3214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,17,0.00,0.00,0.00,0.00,1.00,0.00,0.12,38,125,1.00,0.00,0.03,0.05,0.00,0.02,0.00,0.00,normal,0,normal,21
15613,0,tcp,supdup,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,3,0.00,0.00,1.00,1.00,0.01,0.06,0.00,255,3,0.01,0.07,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,20
2918,0,tcp,http,SF,166,1188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0.00,0.00,0.00,0.00,1.00,0.00,0.13,50,253,1.00,0.00,0.02,0.06,0.00,0.00,0.00,0.00,normal,0,normal,21
20239,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,18
9598,0,udp,private,SF,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,normal,0,normal,17
14486,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,96,0.38,0.03,0.00,0.00,0.07,0.18,0.11,0.14,dos,1,processtable,17
10013,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,12,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,12,0.05,0.07,0.00,0.00,1.00,1.00,0.00,0.00,dos,0,neptune,21
16539,0,tcp,http,SF,242,872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,19,255,1.00,0.00,0.05,0.08,0.00,0.00,0.00,0.00,normal,0,normal,21
14528,0,tcp,http,SF,153,14086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,73,73,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
925,58,tcp,telnet,SF,2615,4233,0,0,0,5,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,2,0.20,0.20,0.10,0.00,0.00,0.00,0.00,0.00,u2r,0,buffer_overflow,1
1379,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,dos,0,smurf,18
4798,0,tcp,http,SF,344,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19,125,1.00,0.00,0.05,0.06,0.00,0.00,0.00,0.00,normal,0,normal,21
1074,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1,0.00,0.00,0.00,0.00,0.01,1.00,0.00,255,1,0.00,0.88,1.00,0.00,0.00,0.00,0.00,0.00,probe,0,satan,18
8104,281,tcp,ftp,SF,160,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,172,57,0.33,0.04,0.01,0.00,0.00,0.00,0.00,0.00,r2l,0,warezmaster,12
13340,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.16,0.00,0.83,1.00,0.00,1.00,0.00,255,1,0.00,0.94,0.00,0.00,0.16,0.00,0.84,1.00,probe,0,satan,20
9369,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,19,0.07,0.92,0.00,0.00,0.13,0.00,0.87,1.00,normal,0,normal,12
11388,20,tcp,ftp,SF,223,766,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15,4,0.27,0.20,0.07,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
15003,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,0.00,0.00,0.00,0.00,0.01,0.97,0.00,255,1,0.00,0.99,1.00,0.00,0.00,0.00,0.00,0.00,probe,0,satan,16
16142,0,tcp,http,SF,306,483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,97,253,1.00,0.00,0.01,0.02,0.02,0.01,0.00,0.00,normal,0,normal,21
10457,0,tcp,http,SF,326,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.00,0.00,0.00,0.00,1.00,0.00,0.21,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
5715,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,dos,0,neptune,21
18160,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,13,0.00,0.00,1.00,1.00,0.05,0.06,0.00,255,13,0.05,0.07,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
18601,0,tcp,http,SF,195,841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,77,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,0,normal,21
4318,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,9,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,9,0.04,0.05,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,21
19647,0,udp,private,SF,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,r2l,1,snmpgetattack,6
18820,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,1.00,1.00,1.00,0.00,1.00,35,52,0.17,0.14,0.03,0.04,0.00,0.00,0.86,1.00,probe,1,mscan,12
20968,0,udp,domain_u,SF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,246,0.96,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
16000,0,tcp,http,SF,298,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
22107,0,tcp,http,SF,356,1402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,40,0.00,0.00,0.00,0.00,1.00,0.00,0.10,189,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,0,normal,21
20196,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,0.00,0.00,1.00,1.00,0.02,0.06,0.00,255,4,0.02,0.06,0.00,0.00,0.00,0.00,1.00,1.00,dos,0,neptune,20
711,0,tcp,http,SF,273,18347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,42,255,1.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,normal,0,normal,21
3432,0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,142,19,0.13,0.01,0.13,0.00,0.00,0.00,0.00,0.00,normal,0,normal,21
9109,0,tcp,http,SF,283,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0.00,0.00,0.00,0.00,1.00,0.00,0.09,213,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal,0,normal,21
127,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2,0.03,0.00,0.97,1.00,0.01,0.07,0.00,255,2,0.01,0.08,0.00,0.00,0.02,0.00,0.98,1.00,dos,0,neptune,21
